20.2489525578 3.2951987815 3.6471343215 159.6198063938 12.6889079455
1.6798827794 49.5719035497 0.1004185542 20.8194661798 49.3283289368
140.9006147426 14.1516290323 25.1832723250 67.1953942189 7.0690896813
21.6603076368 10.2112038886 25.5525481124 9.8127461046 20.2631942576
0.7320808539 0.1000155650 0.1000232529 57.4678519792 0.1000283491
0.1000469302 18.2544191868 0.1000183762 4.8720339025 17.1734816044
57.8204845004 0.1000209153 2.6772943516 68.8021630140 0.1000372188
72.9973924808 0.1000582978 19.4631153061 55.6584713091 0.2809626062
138.0438071198 47.4865440391 421.8924219806 263.6664867197 36.4107401407
53.3845012057 7.1741929407 10.1633224615 3.8331707823 6.9448126098
5.9908046272 0.1000152153 4.8314403880 33.0951484583 21.4825913113
64.3024104692 7.5499812633 24.4408325886 167.1794788428 26.0272968361
68.0981421844 0.1004129673 10.7340582427 9.3329197391 15.2344668665
55.4569719626 0.1000309472 0.1000362803 42.7429368025 0.1000240074
4.3491790165 0.1000253290 8.7174148816 31.2333496024 0.1000311705
118.8842877874 0.1000171473 0.1019769719 43.6931194426 7.7205986508
0.1000311148 22.9880659722 7.2036670821 8.4959246999 16.7123111309
0.1000277820 0.1000356750 0.1000260464 103.0991127309 0.1007977656
6.7869095705 106.4734535990 8.5710799165 16.7609298237 35.9076270902
22.5561647617 11.4339771911 7.0966907343 135.3098258220 0.1033414909
10.3528006441 0.5568327951 2.0387104706 73.7704047668 5.7812513235
24.9912171010 4.8460031407 22.4627317711 0.1000262245 0.1000217628
78.3129307569 0.1000312951 0.1000248383 0.1000318371 1.8869812725
0.1000137033 115.4337277585 0.1000263315 0.7662097768 0.1000224299
33.6687755322 45.2708101348 31.7444030184 45.3355157981 31.4804955166
0.1000186872 0.1000361199 0.1000269203 32.0998544283 0.1000638444
29.1753021387 44.9673843995 13.3318648008 74.2106384947 46.8148101663
0.1003936514 56.4709923443 4.3469929874 14.1167729758 27.4648480410
27.0391246694 0.1000116329 3.1608163965 0.1000256712 0.1000216301
39.5746327826 29.0729823978 24.6643113532 230.8128321542 8.3752413123
7.7527335474 9.8984282842 4.8553799235 52.7652514289 10.2282068160
38.8206972856 0.1000235926 63.4495735356 0.1000168118 23.0296887745
1.9540139375 12.2702098057 4.7492073707 45.5120904052 9.0144784809
0.1000251142 0.1000269926 0.1000201875 72.5463795242 18.6535481814
142.7725430176 0.1000200543 0.5210932530 6.9572816328 2.1490620422
40.5866474111 0.1000628790 192.6127770229 0.1000981665 0.1004145205
0.1000230312 0.1000164549 65.0999253251 0.1000151057 0.1000200830
25.2434595950 0.1062720525 95.5712246837 277.0895959664 4.4894477023
31.0434799365 19.3196517254 42.8581396153 48.3358356038 23.9428931190
4.7575730952 0.1000248330 0.4989509419 86.0434264081 0.1000247218
6.3230861201 0.1000213414 7.2256724295 31.7660740728 4.0851460363
50.0999190548 0.1000128924 0.1000257585 0.1000210663 0.1000212280
9.1506111071 218.3606211843 174.2327604587 402.8589363661 48.8970708839
151.5808830441 0.1000155190 62.6092133117 0.1098667936 0.1000213316
0.1000242653 4.9421422922 0.1000705375 30.0877192350 22.2700436700
9.1354839443 4.8478895411 2.2869024224 11.4939863330 26.7357377592
48.2159444236 7.7583255540 21.7808859991 84.3922725156 26.3525715076
0.1000242649 58.3774064635 12.8818961790 19.0406036079 0.1000694847
6.2077267560 0.1000174394 0.1000378381 63.6582103651 2.4340076013
139.0999199320 0.1000162240 0.1000200016 0.1000280699 0.1000157725
136.0999040378 0.1000157255 0.1000399336 0.1000241280 0.1000161751
0.1000289477 29.9640808319 1.2868915344 24.7773708585 10.3716278275
15.1417617108 0.1000141100 0.1000246756 19.0581288885 0.1000706152
40.0327758084 24.7982611098 9.2775684793 303.7441466453 30.6472479572
0.1000186833 2.7637250879 0.1000211283 38.4362191417 0.1000159589
88.5548578455 16.5246192180 6.5180223869 111.3204770517 20.5820234979
92.9439735179 0.1000300384 0.2111746331 87.5870882847 5.6577335259
15.8587050605 39.8251126577 28.3549711440 2.9425940373 364.5186171006
11.3905331085 7.7496201080 1.5227775930 65.1552383625 1.6818308280
9.9575571482 10.6393958314 0.1000233221 0.1000434892 29.7029802091
40.6356979858 25.9795091196 2.5384130100 1.4240128361 9.9223670486
15.9814258543 13.0577615593 9.2633864891 207.9834421382 2.2139839592
67.9534589779 2.7160213931 46.1241014040 3.2334889523 40.4729292727
56.3816373442 0.1000229197 0.1000811181 20.3441108401 11.5741477779
0.1000273820 52.1685065971 0.1000244677 0.1000256038 6.0314159494
30.8999434116 0.1000188705 0.1000269990 46.8338977135 1.5661130054
1.2711596755 3.7431009698 0.1000291083 6.8029884622 34.5827217842
5.7508423090 34.3220035498 2.2270971221 0.1000311151 0.1000259039
3.7771461391 0.1000095035 51.7271169570 0.1000387528 0.7956886477
70.3707705313 0.1000864267 5.8084360366 24.9104206036 128.3102864018
51.3125972001 8.2676867685 0.1000233215 0.1000134874 3.7196792225
0.1000224577 82.3928945943 1.8391989598 4.0678529183 0.1000310699
0.1000288538 47.0999168223 0.1000185453 0.1000213572 0.1000144214
98.3529327415 31.5482075491 45.8543188466 16.9192113665 11.8253294963
0.1000398694 42.9734775983 0.1000282325 0.1000229101 3.2264313897
15.0316503741 25.3721568388 46.9649339360 53.6340883945 12.4971704567
3.4290916177 79.3459241961 0.1000191036 5.6789798919 4.9459851908
23.3320075784 119.2338751470 34.8172998417 48.4557961774 17.6610212556
28.3421753833 118.2482433034 1.3863447124 78.9009104228 62.6223261781
6.0465470565 0.1000222321 4.5475769445 1.5386810230 15.2671727439
0.1001163304 25.4355429768 0.1000372402 0.1000174670 61.7642859857
11.6038130475 0.1000146380 0.1000192898 15.4370952808 47.2590577439
1.0496511307 0.1000184759 0.1000192816 48.7152327640 13.5350783478
90.6719480503 5.2799807879 18.7835644820 60.0733862816 10.6911203982
0.1000215345 26.5746365787 0.1000277466 4.9888135677 7.7365005724
0.1000225432 75.7196227535 0.1357954429 41.7658912018 27.7786680586
0.1000245676 8.4782553769 4.0943655163 19.1191731978 24.7081813414
8.8885226100 40.9867675778 4.4969077624 41.5536240689 20.5741779809
51.8340883696 0.1000132562 0.1003508114 14.0855016531 12.3800459097
0.1000244396 7.5246551582 5.0871607882 24.6881284085 0.1000312056
0.1000213721 4.6290276732 98.7132007964 1.9576975702 0.1000525880
48.2208077230 41.3438859881 18.2400847456 39.7246264547 38.9705950885
24.8181986471 24.9685374056 9.8288139913 85.5138557077 6.3705942483
1.8369430193 7.7499774275 15.3546906054 40.6309638011 2.9274251467
0.1000212894 170.7029782297 0.5565905165 23.0391648237 0.1012451408
0.1000232278 13.9094167442 133.0099855963 0.6013296966 5.8792447352
69.0999089579 0.1000175185 0.1000376119 0.1000175845 0.1000183271
0.1000247432 34.5870057414 0.1000234381 0.1000274794 25.6129185979
16.8187075723 1.4268817686 0.1000266570 4.4076217682 5.7467622339
0.1001914398 0.1000184466 0.1000198499 58.0997517491 0.1000185146
178.1991087618 10.2149748264 69.6445887258 34.4635211848 51.9778065012
0.1000326240 0.1000192948 0.1000179831 68.0999145935 0.1000155047
164.3542448737 0.1000285930 2.8254434211 0.1202331524 0.1000499599
326.2562928826 0.1000161950 0.1452920837 16.8983752344 0.1000236043
32.3099318152 0.1000131362 12.8900091215 0.1000233966 0.1000225305
7.7064567664 8.1026754295 0.1000286090 55.4908116480 0.1000275471
214.9714789899 0.1000146629 0.2665653903 11.5383869931 2.6235539638
0.1862349762 0.1000219259 0.1000325733 230.0136891532 0.1000213715
0.1000917068 6.8676127899 0.1000336120 48.5898067535 15.8424551378
55.0999149508 0.1000140907 0.1000234341 0.1000272919 0.1000202326
14.3561550976 1.0779585599 10.6730030237 106.1488241705 4.2440591483
3.5548345516 27.3804942794 16.3263268535 273.3157858350 23.9225584805
9.9465317258 114.1032128524 36.2742311791 34.0258301480 45.1501940946
0.1000235766 0.1000237299 59.2333447966 28.1502751862 22.9163327107
4.7740045731 0.1000132910 2.2415768678 50.2843773605 0.1000279076
0.1013796817 13.2062604792 227.9796506230 0.5135728487 58.6991363674
44.5243083564 43.2682003811 9.9790569910 89.2826447594 14.4457895122
0.1000233336 35.1830806539 2.9823587151 3.2417548942 1.9927824032
0.1001586128 0.1002050784 143.7660899666 0.1000192564 13.4335270858
44.3924808709 178.7163400201 44.2108500576 407.8832898198 64.2970392315
68.2510786447 0.7060928689 119.8405727975 3.8398358877 56.8624198013
118.0282717289 15.1104593557 0.1000259037 0.1612215491 0.1000214626
63.0910740045 0.1000137205 0.1000208565 4.1088765388 0.1000148797
5.3703445389 4.9772622953 32.0678860521 22.6490913647 15.4354157491
32.8755603243 6.7955987443 77.6126602626 22.9603840894 1.2557965794
44.0999171464 0.1000101504 0.1000445698 0.1000171568 0.1000109767
26.3015001068 0.1000327869 11.6367898404 15.3616214684 0.1000557975
7.2606962684 2.2101410775 22.0633054371 23.4559626239 87.5098945930
53.9968533405 0.1000193949 0.1000402510 0.4933612121 7.8097258016
96.0721992520 52.2306226816 97.0922571557 49.7289026204 9.3760182903
68.8719873114 28.3628170828 92.0333794397 38.5364719836 53.6953441825
21.8313530306 0.1001380061 0.1026546521 255.3655266202 0.1003276910
0.1000246606 0.1000253296 0.1000843069 42.5983966130 5.6014690899
252.9444114386 123.1171981654 7.9281457853 0.1000387069 7.4102059037
0.1000224629 0.1000124916 0.1000233650 38.0999228374 0.1000188432
62.2107835326 49.8011796377 0.1000357387 8.0778516014 43.3101494896
99.7233898627 126.9459381181 30.7180744369 167.6275799481 41.4850176341
1.6383625143 1.1767228294 2.2148765836 68.3700152778 0.1000227949
80.2393447288 0.1000219597 0.1000286605 142.9601772659 0.1004273851
139.2198226810 0.1004546291 23.4638512289 0.1000192170 12.6158522441
0.1000362284 0.1000194026 0.1000308510 72.1742749697 12.0256385483
36.8404438812 0.1000285961 3.2535884007 37.2059027668 0.1000363552
213.0915619777 0.1053530821 12.1014386153 7.5596180622 0.6420282627
30.2726478332 7.0952696238 15.5560340784 18.6536901158 1.9223583487
0.1000193217 3.0114096723 12.7955252746 22.4930229088 0.1000228225
0.1002410760 0.1000196610 3.6139846224 39.3728826647 44.3128719759
147.0998807311 0.1000137604 0.1000341869 0.1000207700 0.1000505516
0.1000252701 39.4714848320 0.1000238265 37.5240850546 2.3043810169
0.1000174619 0.1000633575 0.1000418052 33.0998540621 0.1000233133
13.1378918873 24.8197977532 11.8494126329 13.9588658433 20.7340318833
1.3375127207 0.1003201880 0.1000202810 138.8621294079 0.1000174025
56.3398300400 0.7308352755 8.3653754728 394.1601096824 11.9038495293
0.1000269855 0.1000154587 11.2448671725 23.4958877830 7.5592026003
0.1000200622 7.1465255837 0.1000189079 47.0534196812 0.1000157649
19.3066004975 0.1000233939 24.8933500737 0.1000131923 0.1000128427
14.8743117108 1.1102873197 4.5625526393 7.1400432269 1.8128051033
0.1000197506 9.7872873447 0.1000165815 124.4109037668 0.1017725564
1.8273755744 0.1167270432 72.8883222096 72.5675468983 0.1000282745
266.2237881483 0.1018310142 3.3908041313 13.9784662841 3.8051104222
21.8124763558 10.2843929727 0.1000243342 0.1000299184 3.2030764188
41.2928391164 7.1015005859 15.0653530107 108.5970886332 10.4432186539
4.4918897749 5.0634226934 56.7445975582 0.1000206809 0.1000692926
0.1000291150 27.4206058494 4.5863379257 0.1000314866 13.2929956232
5.0506304737 4.1396352417 24.3901828075 1.4582496723 33.4613018048
30.7127767203 275.8635681922 28.0273246279 598.1541053091 33.7422251505
8.4890767992 20.1655749444 1.4579179408 9.1743068561 15.2131234595
79.0337616560 3.4771836750 5.1794594821 160.4736328726 3.3359623143
0.1000223667 0.1000257894 0.1000408974 18.2005020412 11.9994089054
0.1000280687 2.1165247880 0.1000271519 30.6415565382 1.5418634531
5.9445434066 0.1000160147 16.7222111981 7.6332087745 0.1000206061
30.3764228217 14.0587678440 23.3484923382 10.3545584797 2.3617585164
71.3026389314 0.1000208486 131.8972657846 0.1000519257 0.1000225097
33.9399864363 2.0227855523 0.1000264642 52.3371742940 0.1000272531
32.9353921307 0.1003397705 4.3252959146 86.0389484986 0.1000236856
0.1000119896 54.0999282279 0.1000114226 0.1000185547 0.1000298052
46.7216570589 0.1000210691 0.1000220866 5.4781663780 0.1001334073
110.5205346451 0.7498491435 28.2209171861 6.1044271428 11.9042718825
134.2034100018 60.1469151255 125.7534410889 177.6501723740 260.7460614099
43.4426419243 5.3976786514 4.2036361125 58.5706428337 11.8854004781
2.1764611775 139.2546971776 8.0301013402 6.9330475828 8.1056927218
23.5193930865 10.2411433082 4.8944581403 156.2914074526 19.5535980124
27.5367516442 0.1000145852 0.1000288965 6.6631820903 0.1000227838
0.1000272547 19.6143556405 0.1000173000 59.5854621125 0.1001376923
0.1000174104 0.1000160788 8.0869761263 61.1129357681 0.1000546163
140.1934037121 0.3220418662 34.1431445655 12.9514556031 193.8899542531
5.6696831776 1.5624503694 0.1000195467 16.3045404607 8.8633064456
19.3759266785 5.8206288577 0.1049598653 60.1716623759 34.0268222226
0.1000146078 0.1000147861 121.0999396639 0.1000175781 0.1000133641
33.0947544551 16.7553200334 1.6868616996 5.3036177347 46.6594460772
40.8404759339 2.7280952502 195.6878923620 3.4807315760 0.7628048779
16.5025619995 17.5707233228 0.1000401292 0.1000225096 44.2266520389
4.9598197942 28.6809231210 2.7332261619 56.6749905443 10.4510403786
6.4761264143 9.6016681013 311.0362484828 14.2790236624 0.1069333392
72.0936372174 10.1425251354 16.9184738722 0.1000277270 12.2453360480
2.9740625881 18.2839702487 0.1000267284 7.0419296614 0.1000107734
49.3062881769 1.0667843861 11.2009078180 1.3132219653 37.6127976538
174.2577819072 0.1000317009 7.2246028470 6.6924213622 3.2251621828
0.1000262507 0.1000149518 2.6190690327 36.0999809666 2.5809087982
6.0858721628 63.1589898578 0.1000256718 0.1000255143 4.0550867933
43.6672551869 0.1000129106 8.0928585989 0.1001438114 2.5397294922
1.9801624452 21.4456271560 6.3353539593 0.1000218413 27.6388345982
36.5095844298 48.6684728816 21.6992016626 68.2201573334 16.4025836926
13.3119075509 0.1000303749 10.4678870435 36.6027578247 7.0174172060
26.8499129251 167.6467086196 65.8012237015 584.0246920538 44.1774627001
0.1000327907 31.4685559688 3.3355382679 5.2011367560 25.3947362165
11.0761246628 8.4878973938 14.8553652511 96.6483990562 7.4322136361
38.1497689792 20.8619042990 17.4878915142 90.6400861030 23.3603491046
1.9742042683 8.7499194178 0.1001239911 59.0378606492 12.6378916735
60.7629457597 17.5869848530 7.7817891550 124.6901914577 23.6780887745
50.6279479065 10.8397099508 2.2005182558 325.2187303332 6.6130935537
128.0134092743 6.4616161692 133.1097424405 0.2679346844 21.6472974316
35.9805469835 0.1004543468 0.1000285205 5.6877712900 91.6311988592
42.8866697143 2.3734832632 20.4888365113 206.8589832302 25.8920272809
0.1000816681 96.8690219786 0.1000174808 0.1000190293 5.3308598431
32.0937934150 13.5108587472 0.1000948369 0.1000254109 21.6952275900
24.8023455683 15.8281995170 0.1000213093 0.1007695791 101.6686640264
63.2822838055 9.9165767789 21.1008597641 0.1002563704 0.1000232811
35.4704022125 0.1000179364 0.1000422547 0.1000255103 38.7295120860
324.3296432516 1.7819274807 11.0085809828 4.7013346239 38.6785136610
70.9118132197 0.1000368964 2.3511948173 87.3939524983 2.7430025682
48.0263696452 0.1000171192 3.5046641876 0.1000275765 34.7689214715
4.1082234178 0.1000330322 21.9834194265 19.2083027754 0.1000213481
54.0493064974 14.9807315745 57.3436122919 17.4457752530 19.6805743832
18.2887379317 7.4560486864 1.9833346445 0.1000220759 11.6718566615
209.1465104424 11.7651761718 15.6686679047 4.8877310836 10.0319143975
32.3174466742 7.8109461865 16.5228070365 17.4101477993 65.4386523035
0.1000256435 9.8078803306 0.1000451062 27.3920127660 0.1000361537
0.1011119483 3.2031249878 100.2416599753 5.8540788583 0.1000242303
66.4046100840 0.1000289337 3.7952963218 0.1000479637 0.1000166968
11.4124994927 237.9225813503 3.4663229249 22.0402462691 40.6583499629
74.8969978434 0.1067687916 74.8116722604 55.8737508585 13.8108102461
5.0191516555 25.3009040001 0.1000251535 0.1000313664 7.9798878244
116.8353111675 0.1000279087 14.3633743788 0.1012610225 0.1000255226
0.1021386922 6.3252297339 328.7855539473 0.1870604099 0.1000172167
0.1009690185 0.1000262368 58.9333125478 20.2656659059 0.1000262910
0.1000288468 57.5178339084 0.1000267151 12.6820832388 0.1000272908
58.7606173946 68.5104632091 55.9008369278 1.2280647934 0.1000176751
2.8366157939 75.3434101961 0.1000486649 10.1199064533 0.1000188918
0.1000229334 26.5525404903 0.1000176699 10.6473957089 0.1000231975
69.7133174996 0.1000255434 0.5290704527 53.0575636163 0.1000228880
48.0336556854 7.0515325003 6.2147683516 0.1000263585 0.1000171042
20.9748223636 0.1000278730 0.1000295578 0.1000252497 23.2250949559
0.4680874294 192.6355527917 1.0281575180 0.1000207643 4.2681814965
3.9934643541 61.0485867556 39.2328537302 33.9986063235 5.2264888366
83.0431383036 2.4767889821 40.4342474119 15.2842209317 114.2616043707
118.8853351427 0.1000235453 28.7676746463 3.7278961535 42.0190705122
33.5114712792 0.1000290298 8.3016882163 0.7287437383 68.8580677364
21.8893353820 0.1000229150 4.5415271562 39.6372535738 24.3318609730
8.4691182942 61.1178098830 11.1602438238 104.0184319978 42.7343960012
10.5406570649 13.3077715233 1.4838156502 31.9849863638 3.1827693978
11.6341144750 42.9831240544 0.1001097552 9.6556949484 5.1269567669
48.9360212103 0.1000235308 10.2638887506 0.1000369655 0.1000295427
2.9238870914 0.1000243922 0.1000172581 20.1524690488 7.2236022094
19.8677039185 7.9146744963 2.6360183157 9.4580551186 61.6235481509
2.9408167213 0.1000467179 29.2995730807 6.8823128821 68.2772505980
43.9549172610 0.1000295460 16.1454911312 5.6328025394 2.6667595224
109.9435389292 70.2711826064 78.2205269070 78.8640058017 97.2007457558
122.3381150121 0.1001074534 5.0182094959 88.4150756208 4.6284924177
20.1367176238 0.1000309679 41.4609963529 11.2110537930 18.5912012625
194.3431414074 0.1001451321 125.3136581987 2.8254722255 4.9175830363
83.4436166168 0.6642650330 0.7661314144 33.4792651749 2.1467217609
31.9533229557 35.4117497196 0.1000194875 31.9348028345 0.1001050027
213.5081531843 0.3855660735 34.0587644475 70.5028640595 65.0446522352
79.9311483945 7.2984025198 4.7566659597 13.7618279173 3.7519552088
0.1000189660 36.7671704687 0.1000261084 3.9244277023 5.6083567547
29.7599877410 0.1000328951 0.1000226429 57.5928128390 1.9471438820
12.6011402560 0.1000534742 0.1000184709 13.9704892168 7.7282985821
5.8343541139 39.4979916064 7.4712654323 50.9782661730 14.7181226743
0.1000243835 5.1264694038 0.1000208639 84.6940311498 4.4794541991
12.9227183264 0.1061712308 0.1000325185 49.2710613953 0.1000165290
34.2291412515 0.1000204233 8.9707855245 0.1000318359 0.1000209647
23.8965206856 5.8981545340 14.4313420715 0.1000477238 17.1739349851
0.1000191884 0.1000285499 3.8337426378 0.1000201592 122.3661894647
4.0635110199 0.1000119803 30.4599318710 35.7765020797 0.1000430491
66.8783336251 1.7543615305 0.1044259161 1.5287597167 51.2341192116
0.1000259419 28.5484398499 5.0522144296 41.8449122511 6.9544075275
105.0401084378 44.3135129354 19.5552336325 211.1602668171 79.4308781771
21.0791526250 0.9529385643 27.8561705370 37.5115733043 0.1001649695
6.9556845696 2.7286578324 0.1000215440 36.8796086444 4.8360274096
8.4207020484 0.1000156057 4.0197155471 41.0917342978 8.8678325010
165.4308906962 0.1000360418 0.1014144842 55.7676330104 0.1000257674
176.8443665689 25.9520446582 16.9776950707 224.6136331900 30.1122605122
0.1000210517 104.0999038575 0.1000175328 0.1000303373 0.1000272206
0.5775456014 0.1000213302 1.2487044446 0.1001141708 109.4736144529
4.9167775524 0.1001030370 0.1000283317 10.0770272937 64.3060637852
4.6384624983 33.8914189661 0.1004762177 5.3447462022 197.5248961157
45.2055455731 4.4899377824 13.1639026172 13.8224779121 3.8181361152
26.9284799907 0.1000172314 12.1257946902 0.1000201201 20.2456879677
0.1000177390 21.6801371723 0.1000477567 26.5197722312 0.1000251008
0.1000176963 163.0864755700 0.1000162085 0.1000189129 0.1134716123
60.9826389584 9.2775979095 7.2986809036 2.7118702443 172.2292119842
22.3917416604 48.8914009943 10.3544682094 35.3036231439 101.5587659920
8.0092979059 48.5024462192 13.3733900103 38.1754193008 6.4394465638
0.1000258474 0.1013629755 22.2237803805 0.1000153454 123.9748154511
0.1000213442 0.1000176458 9.7332955038 27.1584513513 15.4082141548
93.5201242638 5.4112933306 0.1000224654 0.1000249030 39.3685350373
33.6699769923 0.1000169501 15.8541096262 16.4021858486 34.4737105828
37.1672127556 0.1000303892 3.0326958593 0.1000246836 0.1000363123
22.5903250553 0.1000200742 56.5074619691 0.1004540056 7.2017388959
47.6594068291 0.1000214139 1.6132713588 20.4426271977 6.6846732005
75.6395997612 0.1000198837 34.7112750407 0.7350003398 13.3141049746
10.7446253814 21.3940140853 0.1000467673 8.2745176561 10.9867961099
255.9280551783 0.1001238287 1.2717935613 0.1000129497 0.1000144820
0.1003015588 0.1000197357 6.4252537123 0.9726861553 176.9017388379
0.1000151006 0.1000210532 44.0999243847 0.1000316370 0.1000078244
22.0500689569 39.6915090147 11.7170409891 56.4461349462 83.5952460931
0.1000258488 6.1189082643 11.7668149034 34.3346940940 9.1795568894
34.3236875458 50.2810871582 12.1697763715 57.3899748957 9.3354740288
4.5791879821 8.7483273607 1.3977207135 50.6094815724 43.1652823713
92.6111349603 0.1000133741 0.1005186729 0.1001164157 76.5882165769
39.0885631607 160.2005785566 59.1091795773 13.9114473252 12.1902313802
85.4161897886 2.7163652442 21.6002693839 178.0461661853 24.7210093979
13.6641398704 0.1000192128 0.1000264546 95.5358002610 0.1000142012
9.5482098615 0.1000120098 11.0048905358 2.9735302340 21.8733573589
0.1000388344 66.7457751290 0.1000238411 128.4084680612 0.1456941342
0.1000196836 16.2258491447 6.5519599899 17.5221410436 0.1000301382
0.1000192887 27.1989730637 0.1000221788 0.1000294677 6.0009560011
71.8626528519 7.7514049310 48.4084604364 40.3215976436 16.1558841371
57.5862042421 0.1002066718 20.4540355283 52.3031982001 5.0563553578
0.1000877333 6.7072743269 17.7865215452 42.2480994129 5.6580169816
32.9310331847 0.1052330209 10.4413231777 211.9223590812 0.1000515356
35.6538990986 0.9550576414 20.6302633419 3.1925669658 31.0682129523
6.0845512663 0.1000163037 28.1153756908 0.1000414685 0.1000152707
66.8537402867 0.1000180041 33.9397521579 1.4614491825 33.1450403688
0.1000224015 0.1004559287 0.1000200591 46.3308896971 49.8686119136
31.9369518456 74.2529014969 10.4863601941 128.9812746545 59.8425118090
26.3418275920 0.1000178370 18.3712842559 42.5868331867 0.1000371284
0.1000180942 8.7052162987 0.1000191292 0.1000199060 75.4947265720
33.0976494246 5.4898410751 8.1265738142 78.2467706214 25.5391650647
0.1000383494 12.4209582925 9.1596537359 53.7193192816 0.1000303406
94.6867402453 3.7865548985 73.6748191617 56.6524701676 23.6994155269
105.0998763868 0.1000164669 0.1000517386 0.1000208297 0.1000345780
1.9024745763 172.7484240706 24.8227080830 13.9048687472 14.1215245230
110.5582223310 25.5513338271 16.8399961504 10.0944167471 1.4560309445
0.1000207822 0.1000202653 0.1000328683 0.1000221720 81.0999039121
158.5405666334 0.1000176901 2.7421735470 10.0166033769 0.1006387526
7.0258308325 5.9354731910 5.2657915314 51.0994912670 15.1734131782
35.7522299703 1.0449840095 0.1000256535 5.0175871400 37.5851732266
5.0823672479 31.1726915074 0.1000202261 11.0448946559 0.1000263627
60.9503234099 36.4430652017 32.1650637554 41.5101032237 38.4314444092
95.7251218387 6.1180093371 0.9030804126 25.6032884655 7.1504999462
3.1045033304 0.1000254027 8.3198475528 145.8755824937 0.1000412203
0.1001053757 0.1000191332 4.7375582050 0.1000262879 149.4622909982
26.4014217341 0.1001674175 4.4068087888 5.1385790835 54.4530229762
36.6660780640 0.1000098632 1.7255225466 1.9083701650 0.1000193613
33.4739870175 0.1001218039 25.6531885712 42.7848804718 8.4878221356
0.1003014879 6.8860061290 0.1000194757 60.7830414709 2.6306314365
0.1000274563 14.6548334818 0.1000174367 17.3898514750 14.2552701502
23.5150896404 19.3712380328 9.5798271086 40.4549813222 14.5788638961
44.3108166436 9.9001082304 16.6946723275 1.4943781592 0.1000246394
14.0483171391 0.1000176701 0.1000308580 15.3970967586 16.8545375742
26.8714765442 28.5101171599 7.5875368644 47.1014512433 4.4294181883
0.1000574011 124.6026952464 0.1000273631 23.1577414130 5.5394785764
0.1007363989 140.0223515290 0.1000204384 2.1768477504 0.1000438833
161.4506457465 1.9556341238 0.1000325184 8.8936699284 0.1000176829
