0.1000223401 11.2736245203 0.1000252024 0.1000254083 0.1000240626 0.1000205949 0.1000297602 0.1000233739 0.1000220965 0.1000185552 0.1000263040 0.1000233987 11.6488146216 0.1000199581 0.1000351759 0.1000165765 0.1000323294 0.1000248792 0.1000210148 0.1000216153 0.1000220811 0.1000232382 0.1000269270 0.1000265889 0.1000274955 0.1000222501 0.1000217038 0.1000231550 0.1000242813 0.1000199291 0.1000225932 0.1000277915 23.4750141784 0.1000255416 0.1000256838 0.1000231139 0.1000241026 20.9097650239 0.1000198730 0.1000271899 0.1000187750 0.1000321814 0.1000207928 0.1000330686 12.1323263966 0.1000234008 0.1000222120 0.1000285216 4.9987927933 35.2606173285
0.1000115128 0.1000112112 0.1000131693 0.1000188326 0.1000142084 107.4168093931 0.1000220697 0.1000110905 0.1000221604 0.1000252077 0.1000124581 0.1000154052 0.1000132878 0.1000128852 0.1000119764 0.1000175204 0.1000226522 0.1000200657 0.1000089281 0.1000207392 0.1000138068 0.1000143265 0.1000207609 0.1000186863 0.1000128841 0.1000190653 0.1000158790 0.1000141207 0.1000187346 0.1002144482 0.1000194090 0.1000145696 0.1000225593 0.1000170787 0.1000221976 0.1000238623 0.1000166124 1.7821800471 0.1000197038 0.1000115315 0.1000091748 0.1000209258 0.1000141480 0.1000123555 0.1000146389 0.1000394426 0.1000152595 0.1000229051 0.1000115906 0.1000145017
2.5486505697 6.6613194988 0.1000248618 0.1000219814 0.1000176854 0.1000166672 0.1000198074 0.1000166290 0.1000179377 0.1000207291 2.3457931420 0.1000200628 0.1000201364 0.1000215078 23.7039016028 0.1000147401 0.1000211830 0.1000197530 0.1000213164 0.1000206033 0.1000183267 0.1000322678 0.1000321293 0.1000158803 0.1000174072 7.0555995119 0.1000172130 0.1000178695 0.1000200867 0.1000158562 0.1000134804 0.1000243344 0.1000209290 0.1000173622 0.1000207078 0.1000215432 39.9872874898 0.2361285162 0.1000215387 0.1000186151 0.1000211662 0.1000173800 0.1000156956 0.1000268674 63.2604700781 0.1000159965 0.1000309991 0.1000165804 0.1000171647 0.1000265913
0.1000136945 0.1000091162 0.1000211778 0.1000146772 0.1000152586 0.1000248594 0.1000191001 35.4293671567 0.1000116581 0.1000140926 27.6822181474 0.1000291202 0.1000154059 0.1000108869 0.1000165818 0.1000382104 0.1000145725 0.1000161170 0.1000117560 0.1000289235 0.1000171049 0.1000206090 0.1000244806 0.1000137480 0.1000176345 0.1000089721 0.1000290640 0.1000177563 0.1000187424 0.1000207875 0.1000174636 0.1000152001 0.1000185398 0.1000195275 0.1000233192 0.1000145390 0.1000198775 0.1000170329 3.1875578975 0.1000149069 0.1000224496 0.1000221980 0.1000163460 0.1000172779 0.1000249701 0.1000147288 0.1000168213 0.1000193655 0.1000142809 0.1000138456
0.1000119614 22.4272311305 0.1000167299 0.1000248400 0.1000221777 0.1000203547 2.3736983184 0.1000189009 0.1000207451 0.1000212681 0.1000264606 0.1000227537 45.1763504370 0.1000165745 0.1000219441 0.1000218214 26.0058781232 0.1000220759 0.1000250036 0.1000217074 0.1000292974 0.1000245457 0.1000219055 0.1000204836 0.1000200304 0.1000165460 0.1000232172 0.1000262825 0.1000225894 0.1000251085 0.1000265495 0.1000172006 0.1000234882 0.1000217789 0.1000301147 0.1000214695 0.1000238024 0.1000224541 0.1000227602 0.1000294342 0.1000224796 0.1005899716 0.1000183374 0.1000152687 1.0795525710 1.1836694644 0.1000211044 37.4521088824 0.1000122747 0.1000272592
0.1000173398 0.1000153868 0.1000150248 0.1000164513 0.1000186858 0.1000199801 0.1000146940 0.1000290439 0.1000177993 0.1000205254 0.1000184603 0.1000215717 0.1000167912 0.1000173093 0.1000225912 0.3755319465 0.1000262695 0.1000151820 0.1000167917 0.1000227748 0.1000166941 0.1000203061 0.1000172526 0.1000188289 20.3396255898 0.1000196854 0.1000191499 0.1000119706 45.4249224951 0.1000155496 0.1000152512 0.1000156187 0.1000163036 0.1000218978 0.1000188315 0.1000184969 0.1000214284 0.1000193249 0.1000221208 0.1000177282 0.1000219826 0.1000218568 0.1000125085 0.1000183597 0.1000184407 0.1000230047 25.2589404772 0.1000127434 0.1001391376 0.1000223457
0.1000115328 0.1000197764 0.1000150211 0.1000153581 0.1000191867 0.1000197614 0.1000165440 0.1000257679 0.1000155840 0.1000119050 0.1000159412 0.1000171320 0.1000178415 0.1000126338 0.1000175953 0.1000181925 0.1000158167 0.1000172912 0.1000161181 0.1002478676 0.1000193380 0.1000144365 0.1000181159 0.1000190217 0.1000171071 0.1000205778 0.1000208981 0.1000187837 0.1000162823 0.1000130066 599.0989037686 0.1000181100 0.1000187495 0.1000178017 0.1000196747 0.1000140883 0.1000262027 0.1000250317 0.1000196118 0.1000183727 0.1000138386 0.1000174197 0.1000150366 0.1000130165 0.1000146352 0.1000205503 0.1000370105 0.1000195291 0.1000087599 0.1000143571
0.1000161225 0.1000159747 0.1000153716 0.1000200316 0.1000274019 0.1000179481 0.1000201774 0.1000251480 0.1000208700 0.1000159842 0.1000250646 0.1000765762 0.1000200935 0.1000166364 15.5944883863 0.1000259935 0.1000238235 0.1000252108 0.1000145234 0.1000238711 0.1000140803 0.1000300761 0.1000245979 0.1000273035 0.1000177587 0.1000151597 0.1000281644 0.1000236282 0.1000221535 0.1000182690 0.1000186357 0.1000194015 0.1000306940 28.3972509770 0.1000247413 0.1000194273 0.1000161474 43.9829290506 18.3704655254 15.1538441674 0.1000271414 0.1000244415 0.1000241238 0.1000130107 0.1000241771 0.1000229464 0.1000227162 0.1000292282 0.1000101535 0.1000268929
0.1000078815 0.1000187315 0.1000380591 0.1000114829 0.1000264196 36.0991677749 0.1000241608 0.1000134729 0.1000145399 0.1000083018 0.1000265017 0.1000107391 0.1000226879 0.1000093283 0.1000105652 0.1000227667 0.1000083596 0.1000225151 0.1000177548 0.1000250774 0.1000146604 0.1000113430 0.1000155166 0.1000208890 0.1000117317 0.1000060834 0.1000138503 0.1000153484 0.1000144037 0.1000192928 0.1000280794 0.1000132504 0.1000196152 0.1000129460 0.1000171362 0.1000247816 0.1000078397 0.1000136336 0.1000135533 0.1000155283 0.1000424158 0.1000143943 0.1000202649 0.1000058880 0.1000113952 0.1000150256 0.1000206143 0.1000199046 0.1000133921 0.1000201011
0.1000239881 0.1000239147 0.1000208865 0.1000184078 0.1000203079 0.1000236830 0.1000225219 0.1000226109 0.1000214835 0.1000219331 0.1000131495 0.1000143559 0.1000224296 0.1000314569 0.1000190523 3.4095150505 0.1000237477 0.1000229145 0.1000210487 0.1000230982 0.1000191749 0.1000209674 0.1000292509 0.1000281383 0.1000163231 0.1000181800 0.1000201308 0.1000260449 0.1000192978 0.1000241665 0.1000489352 0.1000167339 0.5783532059 0.1000174207 0.1000193045 36.3992344538 0.1000265470 0.1000185032 0.1000216161 0.1000168625 0.1000174421 45.2402156493 38.8716987903 0.1000225757 0.1000179309 0.1000185593 0.1000179155 0.1000239021 0.1000265945 0.1000193418
0.1000092209 61.1084478849 0.1000161770 0.1000217724 0.1000222454 0.1000229017 0.1000107256 0.1000152983 0.1000246775 0.1000110105 0.1000192332 0.1000183024 0.1000188301 0.1000139467 0.1000151128 0.1000126528 0.1000177409 0.1000149831 0.1000155623 0.1000154642 0.1000185871 0.1000129970 0.1000133559 0.1000134936 0.1000124908 0.1004369087 0.1000199860 0.1000191843 0.1000153787 0.1000144714 0.1000210652 0.1000161112 0.1000232312 0.1000135175 0.1000166184 0.1000136212 0.1000244086 4.0903027929 0.1000249149 0.1000144480 0.1000124535 0.1000140438 0.1000215380 0.1000137128 0.1000248803 0.1000247651 0.1000206970 0.1000243347 0.1000132782 0.1000189717
0.1000102321 0.1000294257 0.1000213004 0.1000168617 0.1000240746 0.1000220705 0.1000214746 0.1000178667 0.1000173933 0.1000116923 0.1000139697 0.1000205935 0.1000194346 0.1000121312 0.1000126137 0.1000162176 0.1000164816 68.2581892151 152.9408918953 0.1000211111 0.1000194237 0.1000118163 0.1000187290 0.1000172355 0.1000217011 0.1000177921 0.1000165835 0.1000285314 0.1000143319 0.1000200299 0.1000296566 0.1000227508 0.1000241602 0.1000136787 0.1000253464 0.1000138487 0.1000131411 0.1000479110 0.1000262873 0.1000208456 0.1000111346 0.1000231214 0.1000159364 0.1000104123 0.1000217868 0.1000214261 0.1000123409 0.1000266591 0.1000089514 0.1000183748
0.1000119893 0.1000271805 0.1000204085 0.1000209376 0.1000190694 0.1000457194 0.1000199131 0.1000272532 0.1000262616 0.1000208354 0.1000262947 0.1000161575 0.1000254339 0.1000207062 0.1000267335 75.0707028004 28.2403650350 0.1021827867 0.1000170896 0.6695081891 0.5331460098 0.1000241297 0.1000205430 0.1000192670 0.1000224039 0.1000152406 0.1000198197 0.1000245348 0.1000128949 176.9831300779 0.1000189903 0.1000218517 0.1000259303 0.1000248672 0.1000195735 0.1000273506 0.1000216800 0.1000168108 0.1000277780 0.1000250154 0.1000194423 0.1000242373 0.1000162708 0.1000237762 0.1000283721 0.1000160033 0.1000143625 0.1000253266 0.1000142572 0.1000223878
0.1000225936 14.9034384603 0.1000216538 0.1000198519 0.1000265573 0.1000204699 21.7356501710 0.1000216149 10.3563794379 0.1000222354 0.1000283822 0.1000250590 3.2774637378 0.1000182826 0.1000252899 3.4558364201 0.1000189590 0.1000221696 0.1028638450 0.1000280857 0.1000265271 10.0570409416 0.1000248924 0.1000233638 0.1000275785 0.1000255826 3.7478239981 0.1000238775 67.2350923180 0.1000177180 0.1000253231 0.1000251056 0.1000250713 0.1000278956 0.3546832431 0.1000190939 38.4622547900 0.1000239141 0.1000266655 0.1000276444 0.9229619043 0.1000296366 0.1000226259 0.1000255116 58.1360146282 0.1000284918 4.5602541341 17.1913904166 0.1000226179 0.1000312119
0.1000174076 14.5768327176 0.1000299849 0.1000241031 0.1000229203 0.1000172594 0.1000216320 0.1000291818 0.1000294134 0.1000217960 0.1000130240 0.1000249315 0.1000181200 0.1000184230 0.1000265778 0.1000202988 9.9365494588 0.1000182074 0.1000119889 0.1000208511 0.1000238320 0.1000214376 0.1000257402 18.4444152898 0.1000254271 0.1000272462 0.1000234210 10.2812828188 0.1000153236 0.1000203691 0.1000197656 0.1000209829 0.1000271459 9.2599127450 0.1000229434 0.1000267084 0.1000154226 0.1000243803 0.1000238126 0.1000274733 0.1000170823 0.1000194907 0.1000211878 0.1000125991 0.1000186662 0.1000226762 0.1000209983 0.1000281640 0.1000158268 0.1000527258
0.1000078224 0.1000116563 0.1000181182 0.1000202664 0.1000300421 3.1560716229 0.1000135977 0.1000239335 0.1000145445 0.1000144909 0.1000206825 0.1000125077 0.1000118788 0.1000147477 0.1000177140 0.1000179015 0.1000224890 4.3081517318 0.1000194479 0.1000193472 5.1758176397 0.1000353145 0.1000145172 0.1000206900 0.1000140608 0.1000085534 0.1000211426 0.1000166072 0.1000179139 0.1000282516 0.1000228266 0.1000210486 0.1000208289 0.1000216990 0.1000172506 0.1000294127 0.1000182869 0.1000118464 0.1000177079 0.1000122218 0.1000183211 0.1000251882 0.1000142991 0.1000102897 0.1000212338 0.1000187893 0.1000179033 107.7591206228 0.1000104511 0.1000205380
0.1000098632 0.1000166591 0.1000127826 0.1000108673 0.1000153602 248.9083841089 0.1000160084 15.4134579775 0.1000150197 0.1000130973 0.1239137636 0.1000138660 0.1000170717 0.1000149091 0.1000169674 3.9535668223 0.1000104319 0.1000181619 0.1000210230 0.1000167738 0.1000201122 0.1000166847 0.1000140625 0.1000158313 0.1000162058 0.1000097371 0.1000151109 0.1000152575 0.1000193555 0.1000161405 0.1000137354 0.1000130264 0.1000116742 0.1000166640 0.1000142629 0.1000231905 0.1000141974 0.1000110799 0.1000150264 0.1000177378 0.1000174475 0.1000189372 0.1000102130 0.1000093215 0.1000093892 0.1000166039 0.1000131703 0.1000124109 0.1000069608 0.1000149183
